pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0x4fa972773543f58a16b34db8445eaf070312bc031b4fd3b3ab34817d8fe0e0ad,"JUDE / SPCX",bankr-robinhood,,spacex-robinhood-tokenized-stock,JUDE,46465,below,min_cap_of_two:gt_fdv,2021779,1431643
0xbd85f00ee38e15ba6ed2232b75862f32445f13512ae3655d6ad6dd83bcf21da1,"SCALPERS / amc",bankr-robinhood,,amc-entertainment-holdings-inc-robinhood-token,SCALPERS,50415,below,min_cap_of_two:gt_fdv,1992984,0
0xfec7b1efe77aa60887986db5bcbfff39ca40b56d964bb8ce3d9dd0d9baaca4d4,"BONER / USDG 0.9%",uniswap-v4-robinhood,boner-coin,global-dollar,boner-coin,43610923,below,single_subject:cg_mcap,1934548,74020654
0x9fc198dc34217e98cd95d0fb93641810182ae002226d2d9701b57680d552374c,"OPENAIx1L / USDG 0.5%",uniswap-v4-robinhood,,global-dollar,OPENAIx1L,764193,below,single_subject:gt_fdv,1898359,29964263
0x94c62eebf6454231b2fcd0259ede448ae3c6ad8617718cd88dab20b30cfae48a,"cbBTC / USDG 0.15%",uniswap-v4-robinhood,coinbase-wrapped-btc,global-dollar,,,above,both_quote,1893192,20712259
0x9181430f4893b40e4e11d174130b058d384c02b5,"BILL / WETH 0.01%",uniswap-v3-robinhood,,weth,BILL,10107,below,single_subject:gt_fdv,1864868,1868014
0xa70fc67c9f69da90b63a0e4c05d229954574e313,"CASHCAT / WETH 1%",uniswap-v3-robinhood,cash-cat,weth,cash-cat,166499899,above,single_subject:cg_mcap,1854557,130719692
0xfa5645456ed202bf71cf044e87ff3710de650c8b,"PERPS / WETH",uniswap-v2-robinhood,perpetuals,weth,perpetuals,75755,below,single_subject:cg_mcap,1849740,1453313
0xb1656c869eaaf84074ff4e1655430f535fa31673,"BobCoin / WETH",uniswap-v2-robinhood,,weth,BobCoin,31,below,single_subject:gt_fdv,1845046,1848316
0x02175608f1b5e6b5ed221ccfdc7be197d111d915,"USO / USDG 0.3%",uniswap-v3-robinhood,united-states-oil-fund-robinhood-tokenized-stock,global-dollar,united-states-oil-fund-robinhood-tokenized-stock,2083627,below,single_subject:cg_mcap,1828356,31140813
0x4baf4bea6775cc7269c6a5cc472f72eb5a0ff505289f376d69a5caeaa2cd4d7a,"glxy / WRESTLER",o1-launchpad-robinhood,galaxy-digital-inc-robinhood-token,wrestler,galaxy-digital-inc-robinhood-token,580371,below,min_cap_of_two:cg_mcap,1810239,12274093
0x4ea95a1e59bf1bffa5b361232eef0873aca685a9ee9448eef8eff19114e8e0dc,"GRIMACE / WETH 0.01%",uniswap-v4-robinhood,,weth,GRIMACE,1254,below,single_subject:gt_fdv,1805382,0
0x778a632fdd85577efe9cfce4a2c9ac91b9decdb24c351f9b56e25d38fbe587b4,"SHROOM / USDG 0.9%",uniswap-v4-robinhood,mushroom-2,global-dollar,mushroom-2,8285201,below,single_subject:cg_mcap,1803672,53575206
0xd64fbda67e1015df43fa5e49f02ca844729e5f94,"DELTA / WETH 1%",pons-dot-family,delta,weth,delta,12237487,below,single_subject:cg_mcap,1801715,83103467
0x31608601d541e868706aa557558a4d4f99c57e6dd13bd3362edcf05d00a16212,"CASHCAT / USDG",uniswap-v4-robinhood,cash-cat,global-dollar,cash-cat,166499899,above,single_subject:cg_mcap,1798289,5416985
0xbbd8f14be91b0eab9dcc6538b8360de243c8a4ca,"STANDARD / USDG 2%",ramses-v3-robinhood,standard,global-dollar,standard,30786058,below,single_subject:cg_mcap,1740955,0
0x31ed338369864d38307ed6871b7b63fda5cf22bb,"STANDARD / WETH 1%",uniswap-v3-robinhood,standard,weth,standard,30786058,below,single_subject:cg_mcap,1705529,0
0x6538e2c223ed70228114983afecbe5e69fe627e2fafdf367bdd6bdeff2ad391f,"ZZZ / WETH",pons-v2-dex,zzz-2,ethereum,zzz-2,16415267,below,single_subject:cg_mcap,1704386,65714116
0xd60a5d14db690b7afad71f76b108071d7175597d,"QQQ / USDG 0.05%",uniswap-v3-robinhood,invesco-qqq-robinhood-tokenized-stock,global-dollar,invesco-qqq-robinhood-tokenized-stock,5433769,below,single_subject:cg_mcap,1691888,78570191
0x849e576bfcc5e962ec4e92a620d7e2407e59392f965106e309bdae79b0b56276,"LIFE / WETH 0.25%",uniswap-v4-robinhood,,ethereum,LIFE,11257,below,single_subject:gt_fdv,1673527,0
0xefcec38281d4cccaf9c9d7da02aff071d3b94d54fa50bb14b8e6b8e74529a16b,"WETH / USDG 0.008%",uniswap-v4-robinhood,ethereum,global-dollar,,,above,both_quote,1661002,33741774
0x201e26d2465e5c160f1682102f530f5e5ab3bc1bfd8a0956ad262a08d39332f7,"FlyHigh / WETH 0.01%",uniswap-v4-robinhood,,weth,FlyHigh,182811,below,single_subject:gt_fdv,1660978,0
0x946610b542e32f9e5adbd5fcae5dca5a4c7b341d,"Koa / WETH",uniswap-v2-robinhood,,weth,Koa,0,below,single_subject:gt_fdv,1623252,0
0x091ef431327b32111e65e074c71b30a808105733c2e18306b72f73da9ff42676,"GOKU / WETH 0.25%",uniswap-v4-robinhood,,ethereum,GOKU,18916,below,single_subject:gt_fdv,1616818,600143
0x6444a8e0b267406a15db74ca00c4a24bdfa81ed3180f5b6d0851f8ed6f4f29c5,"NVDA / USDG 0.01%",uniswap-v4-robinhood,nvidia-robinhood-tokenized-stock,global-dollar,nvidia-robinhood-tokenized-stock,22436255,below,single_subject:cg_mcap,1608906,4423112
0xa6975f4720a95aa9cdfa9b010a065b0e941534c93f9fa708104c08f0ac029ca0,"STRATEGY / MSTR",bankr-robinhood,strategy-coin,strategy-inc-robinhood-tokenized-stock,strategy-inc-robinhood-tokenized-stock,4201777,below,min_cap_of_two:cg_mcap,1608841,8783759
0xab9131f7a1e1bdefa86fef566ee2bfb48e800e4b,"RWA / WETH",uniswap-v2-robinhood,,weth,RWA,12,below,single_subject:gt_fdv,1570770,0
0xcdde58f948790441fbd9d101d8d224f36408cf80,"ji / WETH",uniswap-v2-robinhood,,weth,ji,0,below,single_subject:gt_fdv,1567769,0
0x9c89b04303dfa76f3f6fb02c2b77be0e8a00ab8fa00d507119acd54ab3e8640d,"BONER / HIMS",bankr-robinhood,boner-coin,hims-hers-health-inc-robinhood-token,hims-hers-health-inc-robinhood-token,3347682,below,min_cap_of_two:cg_mcap,1560444,58801545
0x378b102395b2c4f9a9ebe650b5b501d0810c60126f886107d8812ca7ff7f9f91,"NOTE / WETH 1%",uniswap-v4-robinhood,note-systems,ethereum,note-systems,7259952,below,single_subject:cg_mcap,1541901,1681393
0x8660c1c24d58fdad98d9008be534240e5d79ece4d4d4ef16f215af001779ec1f,"MEME / USDG",uniswap-v4-robinhood,a-meme-coin,global-dollar,a-meme-coin,37797502,below,single_subject:cg_mcap,1541607,10666479
0xf23085a0c4f7333408b5f91c1fe9d7429e2d17e6,"ABUNDANCE / WETH 0.01%",uniswap-v3-robinhood,,weth,ABUNDANCE,70643,below,single_subject:gt_fdv,1539209,1545605
0x9501a20bedb8bea0798fe5d4c411f5e270965d49,"WALLET / WETH 1%",uniswap-v3-robinhood,,weth,WALLET,42797968,below,single_subject:gt_fdv,1521673,23897730
0x19d55aba3e5d2c389b7011c634725136dfdcae33,"AAPL / USDG 0.3%",up-v3,apple-robinhood-tokenized-stock,global-dollar,apple-robinhood-tokenized-stock,5296061,below,single_subject:cg_mcap,1518394,38165283
0x06b6990d80867434d43c0e0d38c896162f356911,"FROGE / OPENAIx1L 1%",uniswap-v3-robinhood,,,OPENAIx1L,764193,below,min_cap_of_two:gt_fdv,1515177,0
0xba032a22521f6eda5ded133a1b0e5cbb74c5e84e0579310f7aa8161a5aaff49b,"RSI / GOOGL",bankr-robinhood,,alphabet-class-a-robinhood-tokenized-stock,RSI,436261,below,min_cap_of_two:gt_fdv,1509729,1369176
0x75ef5a3400b9da7bb49e776836995739f1ab0bae029e2e71fe654e52efc56b08,"BLORB / WETH",uniswap-v4-robinhood,blorb,ethereum,blorb,114431471,above,single_subject:cg_mcap,1493066,35511309
0xc165edb5a0aa1d4511ed45d344dc3d4221307e650d16df690560a396787cea60,"TRUMP / WETH 0.01%",uniswap-v4-robinhood,,weth,TRUMP,14261,below,single_subject:gt_fdv,1458670,1461900
0xb7f10f74b39291b9290b779978e19a7637c742d6,"PIPEDOG / WETH 1%",uniswap-v3-robinhood,pipedog,weth,pipedog,29927828,below,single_subject:cg_mcap,1456196,46951110
0x76e2a4e913858c680db6dc662d635e2b6794831cbff130d758a893e4d9ea9161,"HUMANITY / WETH 0.01%",uniswap-v4-robinhood,,ethereum,HUMANITY,363331,below,single_subject:gt_fdv,1442383,663621
0x3a33d2d5b909ad2ac73ddbf8d8055e74746e83f5cd277fb61a1f153edd398d00,"PEPEAI / WETH",pons-v2-dex,,ethereum,PEPEAI,4090,below,single_subject:gt_fdv,1423723,0
0xfe2a80bb5618fd14984b92ca6d45bf5ba67443ddb1435e28b2e48df2fc1526cd,"SPY / USDG 0.3%",uniswap-v4-robinhood,spdr-s-p-500-etf-trust-robinhood-tokenized-stock,global-dollar,spdr-s-p-500-etf-trust-robinhood-tokenized-stock,24645736,below,single_subject:cg_mcap,1413910,73689669
0xcc1a837cd5ca69d9cbd2fa20f5acc5f034815b21,"X / WETH 0.01%",uniswap-v3-robinhood,,weth,X,19652,below,single_subject:gt_fdv,1396433,0
0x27ccf0a6d1ee74840220715bcca7d3b01e0d33aa30d0259b47ae1585b3f4c071,"amc / MEME",bankr-robinhood,amc-entertainment-holdings-inc-robinhood-token,a-meme-coin,amc-entertainment-holdings-inc-robinhood-token,4237894,below,min_cap_of_two:cg_mcap,1389625,152081364
0x1da28d5dff372049885b6a016a54a110d6551d828345aac62b8b1572daa2a0a2,"ROBBIN / WETH",pons-v2-dex,,ethereum,ROBBIN,180859,below,single_subject:gt_fdv,1383368,0
0xd33c8fd38b06e989cdbd4dffdefab71c4bdd415b24964c8d69e38ff35b068f92,"STONKBROKER / WETH 1%",uniswap-v4-robinhood,stonkbroker,ethereum,stonkbroker,14566534,below,single_subject:cg_mcap,1377357,59896590
0x5875d407a42965b0e768c8925cea290e06fa50603ef34fc99eb92a1050e6ae36,"META / USDG 0.3%",uniswap-v4-robinhood,meta-platforms-robinhood-tokenized-stock,global-dollar,meta-platforms-robinhood-tokenized-stock,2336945,below,single_subject:cg_mcap,1375073,19842998
0x102be24ccd16ae86a9e64da8de98ed4787475d883827e779bc097250eb791be0,"elizabuth / WETH 0.01%",uniswap-v4-robinhood,,weth,elizabuth,9820,below,single_subject:gt_fdv,1358348,0
0xa67416ac83894c1bee0c164c782ff24952bed22deef94dd633ff231971a26aa0,"AMD / BobCoin",pons-v2-dex,amd-robinhood-tokenized-stock,,BobCoin,5850,below,min_cap_of_two:gt_fdv,1349913,1330746
0xf4d0171f995d576b972aa982080eaf4da456cf9e,"WETH / USDG 0.005%",giga-v3,weth,global-dollar,,,above,both_quote,1340541,9330706
0xb6def6d637789005292efddbf739a2c39b522f95b12279bbe68317f140c551e9,"DPONS / WETH",uniswap-v4-robinhood,diamond-pons,ethereum,diamond-pons,456727,below,single_subject:cg_mcap,1336789,1084009
0xf9bb10a8277b44d30d5a4338a73e1c30d8e659d5,"AAPL / USDG 0.025%",alandale-cl,apple-robinhood-tokenized-stock,global-dollar,apple-robinhood-tokenized-stock,5296061,below,single_subject:cg_mcap,1322581,6001720
0x4999f7e049a803db974e66f3b7847cb9aa6843adde64ace77c53dc2a44a279e8,"breadpeople / USDG",pons-v2-dex,,global-dollar,breadpeople,24557,below,single_subject:gt_fdv,1291385,0
0xdf4552a98dd67433e3a3ed1565bf63b1b8879a299159eb064c8fd77b2fc84dbf,"ROBBIN / USDG",pons-v2-dex,,global-dollar,ROBBIN,10746,below,single_subject:gt_fdv,1289809,0
0xcceff2dc06cde6fa18ebc0d7888797a390d2285acc422e2ba5855b2c34dd6903,"JACKET / NVDA",bankr-robinhood,,nvidia-robinhood-tokenized-stock,JACKET,203681,below,min_cap_of_two:gt_fdv,1273538,1122392
0x0b1a1f578f47684c045d2a2eda759e6d97647eb33a6fffbba07ebb9f50b5d46a,"TAPE / WETH",pons-v2-dex,,ethereum,TAPE,4627,below,single_subject:gt_fdv,1243725,1141102
0x0830275d3237d2598dcb32900af47d1b4fb2e8bfd4f59ef219378081f5d6da7a,"AI / WETH 0.01%",uniswap-v4-robinhood,,weth,AI,9805,below,single_subject:gt_fdv,1240589,0
0x8aba8c63a0e1e0bc198aaf2759d483a73d6ab35992a893fb71596c75257fac1f,"$CLARITY / WETH 0.25%",uniswap-v4-robinhood,,ethereum,$CLARITY,11221,below,single_subject:gt_fdv,1237924,1241931
0x9fae770e44e64f22b4fd5c2974a78f067640c90b,"WETH / USDG",brownfi-v3-robinhood,weth,global-dollar,,,above,both_quote,1237310,3242157
0x0c9065f75235ea294e53416e14475d7a026fd896ea1b971d56f9526394a12837,"Koa / NVDA",pons-v2-dex,,nvidia-robinhood-tokenized-stock,Koa,23246,below,min_cap_of_two:gt_fdv,1234164,0
0x1efb6a4a5abebe078b2f09ef21ad64d5e1eb180b89fb939ed032b4383d358b6c,"SABLE / WETH",pons-v2-dex,sable-network-2,ethereum,sable-network-2,345409,below,single_subject:cg_fdv,1226921,815182
0x3ad2400ed070934eed6a807b2b61d9d98f42a799b0efa61063b3782828f814e3,"RECORD / WETH",pons-v2-dex,,ethereum,RECORD,127520,below,single_subject:gt_fdv,1226644,493539
0x83fa0da588d43daadee19026347292b052d256f8faeb21304aa4b263011092fd,"KOA / WETH 0.01%",uniswap-v4-robinhood,,weth,KOA,12635,below,single_subject:gt_fdv,1219262,0
0xc39187cec78a076c41a4085598b4cc05be2ed9b04a3443167471fa0fc4984188,"ICOIN / AAPL",bankr-robinhood,icoin-2,apple-robinhood-tokenized-stock,icoin-2,2177699,below,min_cap_of_two:cg_mcap,1211583,32959149
0xa85f02f8e836e92912c8e0588f60b8868eedc154e558c10a1966269e5122b77c,"NOVAAI / WETH",pons-v2-dex,novaai,ethereum,novaai,264570620,above,single_subject:cg_fdv,1208682,18952351
0x3182fec3a169ffb7f783a37b996b22954ff14e0f,"ji / WETH",uniswap-v2-robinhood,,weth,ji,80,below,single_subject:gt_fdv,1206934,0
0xd057b1bc54917855bbee58ead58647f47cab35e5,"MU / USDG 0.3%",uniswap-v3-robinhood,micron-technology-robinhood-tokenized-stock,global-dollar,micron-technology-robinhood-tokenized-stock,661064,below,single_subject:cg_mcap,1195692,40429359
0xa9e19e16cb648f4d3598f5fa3d6d15d9370c58c7a5ad298144bac4420745f724,"MULTI / WETH",pons-v2-dex,,ethereum,MULTI,378272,below,single_subject:gt_fdv,1193396,0
0x18a5af4e442f8be68968cc1f00d537f8af2d12cd,"NVDA / USDG 0.3%",up-v3,nvidia-robinhood-tokenized-stock,global-dollar,nvidia-robinhood-tokenized-stock,22436255,below,single_subject:cg_mcap,1186657,35180384
0xfab520051f96f4d2a32c22b6a3dd7fffdf231bfe,"SGOV / USDG 0.3%",uniswap-v3-robinhood,ishares-0-3-month-treasury-bond-etf-robinhood-tokenized-stock,global-dollar,ishares-0-3-month-treasury-bond-etf-robinhood-tokenized-stock,4423943,below,single_subject:cg_mcap,1185215,32532074
0xa95b1fbdccb15d2b07509b980f63adab8a94303b1781f5ebc53b72942d12ddc1,"ORBIO / NVDA",pons-v2-dex,orbio-so,nvidia-robinhood-tokenized-stock,orbio-so,16087571,below,min_cap_of_two:cg_mcap,1183924,23758479
0x9f336deb67b5c99c188b1cb34aae9b08ba3d6900fe63049d4483cf4c1066c294,"tremp / WETH 0.01%",uniswap-v4-robinhood,,weth,tremp,11044,below,single_subject:gt_fdv,1168255,0
0xbc58bfe115b23f22d2e97ded5c791ebf6db3d3f510f412908c511da6dc8cb4ee,"DTF / WETH",pons-v2-dex,down-to-finance,ethereum,down-to-finance,2163582,below,single_subject:cg_mcap,1168248,15465321
0x59f95461e68e0c77605299791e1449f175165b54,"NET / USDG",uniswap-v2-robinhood,netnet,global-dollar,netnet,3791751,below,single_subject:cg_mcap,1155688,33249907
0xbd1c96c405b237945bff1613ca184ecb227c53352b00bae035a6ced972bba417,"JENSEN / NVDA 1%",uniswap-v4-robinhood,,nvidia-robinhood-tokenized-stock,nvidia-robinhood-tokenized-stock,22436255,below,min_cap_of_two:cg_mcap,1153006,0
0x41e772fde53fe808e033a9a7e015e33728c0865412819ba9b530487afb672a8c,"NVDA / USDG",uniswap-v4-robinhood,nvidia-robinhood-tokenized-stock,global-dollar,nvidia-robinhood-tokenized-stock,22436255,below,single_subject:cg_mcap,1138389,0
0xa8be680ba766b363d09846117f744cbc115244f0abf723b8d80243dd728a2d11,"OPEN / AI",bankr-robinhood,open,artificial-inu-3,open,1436468,below,min_cap_of_two:cg_mcap,1133875,8275904
0x10982becefa70eddafe903b35d306bad13c25074d718e3d1ad4610c5336431a9,"TRIPAD / WETH",pons-v2-dex,,ethereum,TRIPAD,3519,below,single_subject:gt_fdv,1130513,1129257
